fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
13056008,No One Gets Out Alive,"After being forced to take a room in a boardinghouse, an immigrant in search of the American Dream finds herself in a nightmare she can't escape.",22101,5.4,R,"Drama,Horror,Mystery","search,house,escape,vision,nightmare",5220,2021-09-29,"Phil Robertson,Joana Borja,Victoria Alcock",Santiago Menghini,https://m.media-amazon.com/images/M/MV5BZmRiYWUyNGUtN2U5ZC00NTZiLTlmNjItZjVmZDY4MzhhMjEwXkEyXkFqcGc@._V1_.jpg
22050754,The Strangers: Chapter 1,"After their car breaks down in an eerie small town, a young couple is forced to spend the night in a remote cabin. Panic ensues as they are terrorized by three masked strangers who strike with no mercy and seemingly no motive.",20337,4.6,R,Horror,"cabin in the woods,small town,home invasion,stranger,remote location",5460,2024-05-17,"Madelaine Petsch,Ryan Bown,Matus Lajcak",Renny Harlin,https://m.media-amazon.com/images/M/MV5BMjkxMDFlNjctZmEzYS00NjA3LWExNDUtNmI4ZDM2ZGQyNzYzXkEyXkFqcGc@._V1_.jpg
2452150,Respect,"Following the rise of Aretha Franklin's career from a child singing in her father's church's choir to her international superstardom, RESPECT is the remarkable true story of the music icon's journey to find her voice.",18348,6.6,PG-13,"Biography,Drama,Music","soul music,recording session,recording studio,martin luther king jr. character,detroit michigan",8700,2021-08-13,"Jennifer Hudson,Forest Whitaker,Marlon Wayans",Liesl Tommy,https://m.media-amazon.com/images/M/MV5BZGZmODhhMjUtMDFlMS00ZDA5LWFmMjUtOTAwMDUwZWNlYmVmXkEyXkFqcGc@._V1_.jpg
1371155,Made in Dagenham,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",16242,7.1,R,"Comedy,Drama,History","automobile manufacturing,f rated,ford of britain,ford motor company,whitehall",6780,2010-09-20,"Sally Hawkins,Bob Hoskins,Andrea Riseborough",Nigel Cole,https://m.media-amazon.com/images/M/MV5BMTQ5NTYxOTAzNV5BMl5BanBnXkFtZTcwOTU3Njc5Mw@@._V1_.jpg
231775,Down to Earth,"After dying before his time, an aspiring black comic gets a second shot at life - by being placed in the body of a wealthy white businessman.",25071,5.4,PG-13,"Comedy,Fantasy","remake,adulterous wife,psychotronic film,disguised as homeless person,body swap comedy",5220,2001-02-16,"Chris Rock,Regina King,Chazz Palminteri","Chris Weitz,Paul Weitz",https://m.media-amazon.com/images/M/MV5BMGRjNjNlYTAtOTg5NS00Mzk4LWI4OWEtNGExNWUyMjk0NzIzXkEyXkFqcGc@._V1_.jpg
108185,Sommersby,"A farmer returns home from the Civil War, but his wife begins to suspect that the man is an impostor.",23678,6.3,PG-13,"Drama,Mystery,Romance","1860s,impostor,husband wife relationship,assumed identity,civil war veteran",6840,1993-02-05,"Richard Gere,Jodie Foster,Lanny Flaherty",Jon Amiel,https://m.media-amazon.com/images/M/MV5BZGExZjZjYjUtZTRiNy00OGM2LTlkMDctMzZmNmRmMzc0ZGYzXkEyXkFqcGc@._V1_.jpg
82416,The French Lieutenant's Woman,Anna and Mike portray two characters in a film set in 19th century England who fall in love despite the fact that Mike's character is engaged.,15517,6.9,R,"Drama,Romance","love,actress,filmmaking,based on novel,sea wall",7440,1981-10-16,"Meryl Streep,Jeremy Irons,Hilton McRae",Karel Reisz,https://m.media-amazon.com/images/M/MV5BMDYzZjg5NzgtYTQ0Zi00YjJkLThkYzAtNjRmZDJlYTRhMTEyXkEyXkFqcGc@._V1_.jpg
1856080,The Boys in the Boat,"A 1930s-set story centered on the University of Washington's rowing team, from their Depression-era beginnings.",25664,7.0,PG-13,"Biography,Drama,Sport","based on true story,berlin germany,olympic games,american flag,1930s",7380,2023-12-25,"Joel Edgerton,Callum Turner,Peter Guinness",George Clooney,https://m.media-amazon.com/images/M/MV5BMzc2MTAzMGEtYjVlYy00N2YxLWIwODEtMTc1MjE0MjExYjI1XkEyXkFqcGc@._V1_.jpg
1042877,Cadillac Records,Chronicles the rise of Chess Records and its recording artists.,23503,7.0,R,"Biography,Drama,Music","billboard the magazine,music band,man in a bathtub,arson fire,1940s",6540,2008-12-05,"Adrien Brody,Jeffrey Wright,Beyoncé",Darnell Martin,https://m.media-amazon.com/images/M/MV5BMTIzMzA5MTgzN15BMl5BanBnXkFtZTcwNzUxMzIwMg@@._V1_.jpg
50658,Love in the Afternoon,A middle-aged playboy becomes fascinated by the daughter of a private detective who has been hired to entrap him with the wife of a client.,17484,7.1,Approved,"Comedy,Crime,Drama","voice over narration,train station,hotel suite,love,lie",7800,1957-06-30,"Gary Cooper,Audrey Hepburn,Maurice Chevalier",Billy Wilder,https://m.media-amazon.com/images/M/MV5BNmJlZWRjYjQtNzczMy00YzhjLTg0OGItYzljYTZlZmY3YjY0XkEyXkFqcGc@._V1_.jpg
90930,Dèmoni 2... l'incubo ritorna,A group of tenants and visitors are trapped in a 10-story high-rise apartment building infested with demons who proceed to hunt the dwindling humans down.,12470,5.9,R,Horror,"grindhouse film,classic horror,child in jeopardy,psychotronic film,acid for blood",5520,1986-10-09,"David Edwin Knight,Nancy Brilli,Coralina Cataldi-Tassoni",Lamberto Bava,https://m.media-amazon.com/images/M/MV5BMmQ2NTM5NGEtODRiMC00OTM0LWI2NzgtZWIzZjQ2MWYwNWM3XkEyXkFqcGc@._V1_.jpg
1598873,Cleanskin,A British secret service agent is faced with the task of pursuing and eliminating a British-born suicide bomber and his terrorist cell.,21268,6.2,Not Rated,"Action,Crime,Drama","undercover agent,terrorism,london england,terrorist cell,conspiracy",6480,2012-03-09,"Sean Bean,Charlotte Rampling,Abhin Galeya",Hadi Hajaig,https://m.media-amazon.com/images/M/MV5BMjE3MjkwMzQ2M15BMl5BanBnXkFtZTcwNjIwNDY0Nw@@._V1_.jpg
103247,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,22977,6.7,PG,"Adventure,Drama,Family","based on novel,boy and his dog,owner dog relationship,wolf hybrid,wolf dog",6420,1991-01-18,"Ethan Hawke,Klaus Maria Brandauer,Jed",Randal Kleiser,https://m.media-amazon.com/images/M/MV5BM2JiNjkyM2EtM2MzZS00MDhjLWJiZWYtNDcxOGIwOWM1ZDA5XkEyXkFqcGc@._V1_.jpg
880502,Auf der anderen Seite,A Turkish man travels to Istanbul to find the daughter of his father's former girlfriend.,34290,7.7,Not Rated,Drama,"germany,hamburg germany,bremen germany,tragic event,istanbul turkey",7320,2007-09-27,"Baki Davrak,Gürsoy Gemec,Cengiz Daner",Fatih Akin,https://m.media-amazon.com/images/M/MV5BNjgxMDQ5ZGUtZDk0MS00MDkzLWIxNDMtZmE0M2VhMjU3NTg2XkEyXkFqcGc@._V1_.jpg
115744,Brassed Off,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.",21329,7.2,R,"Comedy,Drama,Music","reference to margaret thatcher,male nudity,male rear nudity,man in a shower,rear nudity",6480,1996-11-01,"Pete Postlethwaite,Tara Fitzgerald,Ewan McGregor",Mark Herman,https://m.media-amazon.com/images/M/MV5BZTllYjU3YjAtNWI0OC00ZDk3LTk0MjktOTJiMjJjZTM4ZjM5XkEyXkFqcGc@._V1_.jpg
1034007,Alias Grace,"Grace, an Irish immigrant in 19th-century Canada, is convicted of the murder of her employer. However, things take a different turn when a psychiatrist arrives to analyze her mental state.",39209,7.6,TV-MA,"Biography,Crime,Drama","19th century,housemaid,triple f rated,tv mini series,irish",,2017-09-25,"Sarah Gadon,Edward Holcroft,Rebecca Liddiard",,https://m.media-amazon.com/images/M/MV5BMjI4OTI1NTkwNV5BMl5BanBnXkFtZTgwMDc0ODc0MzI@._V1_.jpg
1196204,Cemetery Junction,A 1970s-set comedy centered on three young working class friends in a dreary suburb of Reading.,24336,6.8,R,"Comedy,Drama","bare chested male,reference to elton john,1970s,kitchen,beer",5700,2010-04-14,"Christian Cooke,Felicity Jones,Tom Hughes","Ricky Gervais,Stephen Merchant",https://m.media-amazon.com/images/M/MV5BMTQ1MjA2NzIwMF5BMl5BanBnXkFtZTcwMzUyMjcyMw@@._V1_.jpg
108783,Gargoyles,A clan of heroic night creatures pledge to protect modern New York City as they did in Scotland one thousand years earlier.,19129,8.0,TV-Y7,"Animation,Action,Adventure","gargoyle,cult tv,talking gargoyle,flying gargoyle,new york city",,1994-10-24,"Keith David,Salli Richardson-Whitfield,Jeff Bennett",,https://m.media-amazon.com/images/M/MV5BMGU0ZjcxZjMtODU0NC00MWIyLTk5NWMtZDhhODlmMjI4M2Y1XkEyXkFqcGc@._V1_.jpg
337636,Hellraiser: Deader,A journalist uncovers an underground group who can bring back the dead and slowly becomes drawn into their world.,12275,4.4,R,"Horror,Mystery,Thriller","newspaper office,hallucination,subway,suicide,psychotronic film",5280,2005-06-07,"Kari Wuhrer,Ionut Chermenski,Hugh Jorgin",Rick Bota,https://m.media-amazon.com/images/M/MV5BYzBiZDU3MWEtODM2Yy00MDQxLTkxNjMtNWI0YWRkNGNiNDU1XkEyXkFqcGc@._V1_.jpg
3333832,Meeseeks and Destroy,"Rick provides the family with a solution to their problems, freeing him up to go on an adventure led by Morty.",18200,9.0,TV-14,"Animation,Adventure,Comedy","recursion,pedophilia,golf,brown haired teenage boy,violence",1320,2014-01-20,"Justin Roiland,Chris Parnell,Spencer Grammer","Bryan Newton,Pete Michels",https://m.media-amazon.com/images/M/MV5BOTA1NmM5ZmUtYWMxZi00NWZlLTg0M2MtMDBjZmUyNmIwZDAzXkEyXkFqcGc@._V1_.jpg
3333824,Lawnmower Dog,Rick helps Jerry out with the dog.,17885,8.6,TV-14,"Animation,Adventure,Comedy","dog,animal in episode title,dog in episode title,violence,red haired teenage girl",1320,2013-12-09,"Justin Roiland,Chris Parnell,Spencer Grammer","John Rice,Pete Michels",https://m.media-amazon.com/images/M/MV5BMGE0NWM3NTEtMjY1NS00YmExLWE1ZWUtNDI2NmJjZTVlN2NiXkEyXkFqcGc@._V1_.jpg
314063,Immortel (ad vitam),"In the distant future, Earth is occupied by ancient gods and genetically altered humans. When a god is sentenced to death he seeks a new human host and a woman to bear his child.",21949,5.9,R,"Drama,Sci-Fi,Thriller","future,cgi,genetic,2090s,death",6180,2004-03-24,"Linda Hardy,Thomas Kretschmann,Charlotte Rampling",Enki Bilal,https://m.media-amazon.com/images/M/MV5BZjMxYWQ5ODItYTY5MS00NzVkLThiYmQtNzE5Yzg1ZDEwZjkyXkEyXkFqcGc@._V1_.jpg
1068641,The Burning Plain,A drama with a two-tiered storyline concerning a mother and daughter who try to form a bond after the young woman's difficult childhood.,21596,6.7,R,"Crime,Drama,Mystery","caught having sex,female star appears nude,female nudity,female rear nudity,unhappy wife",6420,2009-11-05,"Charlize Theron,John Corbett,José María Yazpik",Guillermo Arriaga,https://m.media-amazon.com/images/M/MV5BMmIyZThjZTEtNzBjYy00ZjFhLWFjYmQtYzJhMzhjMjUxMDgwXkEyXkFqcGc@._V1_.jpg
3322892,XX,This all-female horror anthology features four dark tales from four fiercely talented women.,12569,4.6,R,Horror,"anthology,box,birthday party,single mother,starving oneself",4800,2017-02-17,"Natalie Brown,Jonathan Watton,Peter DaCunha","Roxanne Benjamin,Sofìa Carrillo,Karyn Kusama",https://m.media-amazon.com/images/M/MV5BZDRkNmU2MWMtNTRiYi00NTM5LTlhZmYtNTlhNTcyZjFkMjVmXkEyXkFqcGc@._V1_.jpg
118300,Dawson's Creek,"Two childhood best friends, Dawson and Joey, go through different stages of adolescence together. Their friendship is later tested when they both start a relationship with different people.",45689,6.8,TV-14,"Drama,Romance","older person playing teen,friendship,character name in series title,forename as series title,teensploitation",,1998-01-20,"James Van Der Beek,Katie Holmes,Michelle Williams",,https://m.media-amazon.com/images/M/MV5BZDA3YjAyNTEtOTIwZi00MjQ0LThhMzgtNDdmNmIwNTUyNmNmXkEyXkFqcGc@._V1_.jpg
2101473,The Physician,"In 11th-century Persia, a surgeon's apprentice disguises himself as a Jew to study at a school that does not admit Christians.",42700,7.2,R,"Adventure,Drama,History","middle ages,persia,medicine,muslim,medieval times",9300,2013-12-25,"Tom Payne,Stellan Skarsgård,Olivier Martinez",Philipp Stölzl,https://m.media-amazon.com/images/M/MV5BMTUxNDY5MTQwMF5BMl5BanBnXkFtZTgwMzE1OTE2MzE@._V1_.jpg
113552,Kiss of Death,A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.,20535,5.9,R,"Crime,Drama,Thriller","neo noir,witness protection,cocaine,undercover,tears",6060,1995-04-21,"David Caruso,Samuel L. Jackson,Nicolas Cage",Barbet Schroeder,https://m.media-amazon.com/images/M/MV5BNWYxNGZjMDgtOWRjMC00NTYwLWIwZjAtNjJlYmQ3MmZmOWQzXkEyXkFqcGc@._V1_.jpg
4960748,Till,"In 1955, after Emmett Till is murdered in a brutal lynching, his mother vows to expose the racism behind the attack while working to have those involved brought to justice.",16302,7.2,T16,"Biography,Crime,Drama","year 1955,based on real people,1950s,murder,docudrama drama",7800,2022-10-28,"Danielle Deadwyler,Jalyn Hall,Frankie Faison",Chinonye Chukwu,https://m.media-amazon.com/images/M/MV5BYThmY2I1ZDktZGUyNi00MmU2LTkzMDktNGIwM2Y5YzVmZGMxXkEyXkFqcGc@._V1_.jpg
53793,Elmer Gantry,"A fast-talking traveling salesman with a charming, loquacious manner convinces a sincere evangelist that he can be an effective preacher for her cause.",13334,7.7,Approved,Drama,"preacher,religion,tent revival,evangelist,traveling salesman",8760,1960-08-26,"Burt Lancaster,Jean Simmons,Arthur Kennedy",Richard Brooks,https://m.media-amazon.com/images/M/MV5BMjI3NjIzMDA4NV5BMl5BanBnXkFtZTcwMzg4NTczNA@@._V1_.jpg
31225,Destry Rides Again,"Deputy sheriff Destry tames the town of Bottle Neck, including saloon singer Frenchy.",12860,7.6,Approved,"Comedy,Western","sheriff,singer,national film registry,political corruption,new job",5700,1939-12-29,"Marlene Dietrich,James Stewart,Mischa Auer",George Marshall,https://m.media-amazon.com/images/M/MV5BOTQ2YWYwZmMtNWUyOC00NWRlLWEzMmUtM2FlYzY2MDQzNWEwXkEyXkFqcGc@._V1_.jpg
31505,Jamaica Inn,"In Cornwall, 1819, a young woman discovers she's living near a gang of criminals who arrange shipwrecks for profit.",11517,6.3,Approved,"Adventure,Crime","secret identity,hanging,suspense,19th century,literature on screen",6480,1939-07-20,"Maureen O'Hara,Robert Newton,Charles Laughton",Alfred Hitchcock,https://m.media-amazon.com/images/M/MV5BNzQxZjdjNjYtNzk5Yy00MjhjLTkxNzItNDBjMmVkOWIyNDAzXkEyXkFqcGc@._V1_.jpg
37549,The Body Snatcher,A ruthless doctor and his young prize student find themselves continually harassed by their murderous supplier of illegal cadavers.,10617,7.3,Approved,"Horror,Thriller","killing a dog,singing,song,street singer,psychotronic film",4680,1945-06-25,"Boris Karloff,Bela Lugosi,Henry Daniell",Robert Wise,https://m.media-amazon.com/images/M/MV5BNDJkMWM5ZTEtNDJiZi00OWU2LWEwYzAtZGMzMzc1N2YzMGJjXkEyXkFqcGc@._V1_.jpg
113677,Living in Oblivion,This ultimate tribute to all independent filmmakers takes place during one day on the set of a non-budget movie.,20636,7.5,R,"Comedy,Drama","filmmaking,nightmare,dream sequence,cinematographer,film director",5400,1995-07-21,"Steve Buscemi,Catherine Keener,Dermot Mulroney",Tom DiCillo,https://m.media-amazon.com/images/M/MV5BMzUyMmFhMTAtM2MzNS00ODZkLWIwM2UtYTA2OTAzYzA5OWMxXkEyXkFqcGc@._V1_.jpg
53146,Orfeu Negro,"A retelling of the Orpheus and Eurydice myth, set during the time of the Carnaval in Rio de Janeiro.",12611,7.4,PG,"Drama,Musical,Romance","samba,rio carnival,favela,carnival in rio,samba music",6000,1959-06-12,"Breno Mello,Marpessa Dawn,Lourdes de Oliveira",Marcel Camus,https://m.media-amazon.com/images/M/MV5BMWI2ZmRhNTItNzhiMC00YWIyLWJmNGItZjNjOTY1MDEyY2VmXkEyXkFqcGc@._V1_.jpg
62168,Quatermass and the Pit,"A mysterious artifact is unearthed in London, and famous scientist Bernard Quatermass is called in to divine its origins and explain its strange effects on people.",11845,7.0,Approved,"Horror,Mystery,Sci-Fi","professor,skull,england uk,skeleton,science laboratory",5820,,"James Donald,Andrew Keir,Barbara Shelley",Roy Ward Baker,https://m.media-amazon.com/images/M/MV5BODIyNzM0YWUtMjViYS00NGVjLTgyYmUtNGU0MWI3ZDgwYjlmXkEyXkFqcGc@._V1_.jpg
71565,Gojira tai Mekagojira,"An Okinawan prophecy appears to foretell Earth's destruction at the hands of Godzilla, only for the true Godzilla to reveal his doppelganger as a mechanical alien weapon.",8306,6.2,PG,"Animation,Action,Family","godzilla,alien,giant robot,robot,robot monster battle",5040,1974-03-21,"Masaaki Daimon,Kazuya Aoyama,Reiko Tajima",Jun Fukuda,https://m.media-amazon.com/images/M/MV5BZGUzNmIxMmQtZDZlNS00ZTcyLWI1NjQtNzkzMjVkMTgwZDZkXkEyXkFqcGc@._V1_.jpg
10062310,Openings,"Sent to an orphanage at age 9, Beth develops an uncanny knack for chess and a growing dependence on the green tranquilizers given to the children.",12788,8.4,TV-MA,Drama,"scholar's mate in chess,sicilian defense in chess,year 1967,paris france,woman in a bath with clothes on",3540,2020-10-23,"Anya Taylor-Joy,Bill Camp,Moses Ingram",Scott Frank,https://m.media-amazon.com/images/M/MV5BMjY2ZGU2NWMtZmY0MC00ZWE1LTkyYmUtN2YzODI0NmZmYmFkXkEyXkFqcGc@._V1_.jpg
2171867,Empire State,"Two childhood friends plan to rob an armored-car depository, but an NYPD officer stands in their way.",23294,5.2,R,"Crime,Thriller","ends with real life footage,fbi federal bureau of investigation,true crime,friend,criminal gang",5640,2013-08-30,"Liam Hemsworth,Michael Angarano,Dwayne Johnson",Dito Montiel,https://m.media-amazon.com/images/M/MV5BYmM0Yzk2NGQtZTQ3NC00MjgxLWFhODAtZTYyZjc3N2EzNTBmXkEyXkFqcGc@._V1_.jpg
914387,Damages,A law school graduate becomes the protégée of a successful high-stakes litigator.,32060,8.1,TV-MA,"Crime,Drama,Mystery","female protagonist,2010s,2000s,21st century,female nudity",,2007-07-24,"Glenn Close,Rose Byrne,Tate Donovan",,https://m.media-amazon.com/images/M/MV5BZjJiZTAzYzgtMjFkYS00MzYwLTk3OTAtNmFkODFkOTUzZTJkXkEyXkFqcGc@._V1_.jpg
10187208,A Boy Called Christmas,"In this origin story of Father Christmas, an ordinary boy--with a loyal pet mouse and a reindeer at his side--sets out on an extraordinary adventure to find his father, who is on a quest to discover the fabled village of Elfhelm.",28152,6.7,PG,"Adventure,Drama,Family","christmas,holiday,boy,gift,father",6360,2021-11-18,"Maggie Smith,Isabella O'Sullivan,Joel Fry",Gil Kenan,https://m.media-amazon.com/images/M/MV5BZGQ4YWE4MGUtZTIzMi00ODIxLTk3ODctOTM0YTQ4ZjA5ZDQ4XkEyXkFqcGc@._V1_.jpg
4807408,The Best of Enemies,"Civil rights activist Ann Atwater faces off against C.P. Ellis, Exalted Cyclops of the Ku Klux Klan, in 1971 Durham, North Carolina over the issue of school integration.",20297,7.3,PG-13,"Biography,Drama,History","ku klux klan,durham north carolina,activism,civil rights,race relations",7980,2019-04-05,"Taraji P. Henson,Sam Rockwell,Babou Ceesay",Robin Bissell,https://m.media-amazon.com/images/M/MV5BMjQ5MjA2NDkyM15BMl5BanBnXkFtZTgwNTIwNjUzNzM@._V1_.jpg
2905838,Bang Bang,"A young bank receptionist gets mixed up with Rajveer Nanda, a man who has a mysterious background.",26711,5.6,Not Rated,"Action,Adventure,Comedy","woman wears a bikini,body lands on a car,character repeats someone else's dialogue,bank,chase",9180,2014-10-02,"Hrithik Roshan,Katrina Kaif,Pawan Malhotra",Siddharth Anand,https://m.media-amazon.com/images/M/MV5BYjBhMTViOGQtNDQ1Ny00YWE0LWExZjMtZjVkMzA5MWI4MzQwXkEyXkFqcGc@._V1_.jpg
