fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
7504726,The Call of the Wild,A sled dog struggles for survival in the wilds of the Yukon.,59323,6.7,P,"Adventure,Drama,Family","1890s,snow,dog,remake,alaska",6000,2020-02-21,"Harrison Ford,Omar Sy,Cara Gee",Chris Sanders,https://m.media-amazon.com/images/M/MV5BYTNmNTBlYzUtNTFiNS00YmY4LWJiMWYtZTlmNmY3ODFlMTUxXkEyXkFqcGc@._V1_.jpg
0388419,Christmas with the Kranks,"With their daughter, Blair, away in Peru, Luther and Nora Krank decide to skip Christmas all together until she decides to come home, causing an uproar when they have to celebrate it at the last minute.",59493,5.5,P,"Comedy,Family","christmas party,christmas,arrest,slapstick comedy,police",5940,2004-11-24,"Tim Allen,Jamie Lee Curtis,Dan Aykroyd",Joe Roth,https://m.media-amazon.com/images/M/MV5BMTQxMDMxODEwNF5BMl5BanBnXkFtZTYwNzM4OTc2._V1_.jpg
1825157,The Double,"The unenviable life of a government-agency clerk takes a horrific turn with the arrival of a new co-worker who is both his exact physical double and his opposite otherwise--he's a confident, charismatic ladies' man.",53631,6.4,R,"Comedy,Drama,Mystery","office cubicle,employer employee relationship,doppelganger,coffee cup,elevator",5580,2014-04-04,"Jesse Eisenberg,Mia Wasikowska,Wallace Shawn",Richard Ayoade,https://m.media-amazon.com/images/M/MV5BMTExMzY5MjAwODZeQTJeQWpwZ15BbWU4MDg0NTcxNDAx._V1_.jpg
0096163,Spoorloos,"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.",48118,7.7,Not Rated,"Mystery,Thriller","gas station,buried alive,netherhorror,non hollywood ending,no happy ending",6420,1988-10-27,"Bernard-Pierre Donnadieu,Gene Bervoets,Johanna ter Steege",George Sluizer,https://m.media-amazon.com/images/M/MV5BZTdlMmViNGMtMzJmZC00YTJlLTg3MDMtYTFmNWI1MTlkNzU1XkEyXkFqcGc@._V1_.jpg
0414055,Elizabeth: The Golden Age,"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments.",76079,6.8,PG-13,"Biography,Drama,History","queen,spy,elizabeth i character,female ruler,female monarch",6840,2007-10-12,"Cate Blanchett,Clive Owen,Geoffrey Rush",Shekhar Kapur,https://m.media-amazon.com/images/M/MV5BMTgzODIwNzcyMF5BMl5BanBnXkFtZTcwMTg0MTQ1MQ@@._V1_.jpg
1210042,Brooklyn's Finest,Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.,67185,6.7,R,"Crime,Drama,Thriller","strip club,female nudity,nudity,female full frontal nudity,female frontal nudity",7920,2010-03-05,"Richard Gere,Don Cheadle,Ethan Hawke",Antoine Fuqua,https://m.media-amazon.com/images/M/MV5BMTUyMTI5MTY5MV5BMl5BanBnXkFtZTcwNzAyOTMwMw@@._V1_.jpg
2234222,Orphan Black,A streetwise hustler is pulled into a compelling conspiracy after witnessing the suicide of a girl who looks just like her.,119203,8.3,TV-MA,"Drama,Sci-Fi,Thriller","female protagonist,suicide,brainwashed assassin,mad scientist,genetic enhancement",0,2013-03-30,"Tatiana Maslany,Dylan Bruce,Jordan Gavaris",,https://m.media-amazon.com/images/M/MV5BNzdmMzI1NjktOTE5MS00MWM1LWI1YTAtODE4YjkzZmRlNzI4XkEyXkFqcGc@._V1_.jpg
1178663,Whatever Works,"A middle-aged, misanthropic divorcé from New York City surprisingly enters a fulfilling, Pygmalion-type relationship with a much younger, unsophisticated Southern girl.",77560,7.1,PG-13,"Comedy,Romance","runaway,quantum mechanics,limp,atheist,religion",5580,2009-07-01,"Evan Rachel Wood,Larry David,Henry Cavill",Woody Allen,https://m.media-amazon.com/images/M/MV5BMTU2NTA4NzgyNl5BMl5BanBnXkFtZTcwNzEzMjQ1Mg@@._V1_.jpg
0398017,Derailed,"When two married business executives having an affair are blackmailed by a violent criminal, the two must turn the tables on him to save their families.",77286,6.6,R,"Crime,Drama,Thriller","abuse,rape,rape scene,rape and revenge,female rear nudity",6480,2006-03-24,"Clive Owen,Jennifer Aniston,Vincent Cassel",Mikael Håfström,https://m.media-amazon.com/images/M/MV5BNTBiYTkxNTItZDE1Ni00ZjZmLWFiNTAtMTFmZjIzNTU0YTJiXkEyXkFqcGc@._V1_.jpg
0425413,Run Fatboy Run,"Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",70234,6.5,PG-13,"Comedy,Romance,Sport","prologue,animated closing credits,no opening credits,marathon,training",6000,2008-05-16,"Simon Pegg,Thandiwe Newton,Hank Azaria",David Schwimmer,https://m.media-amazon.com/images/M/MV5BMTgzOTg0NTk5NF5BMl5BanBnXkFtZTcwMjMxNDI2MQ@@._V1_.jpg
0446059,Huo Yuan Jia,"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.",79487,7.6,PG-13,"Action,Biography,Drama","martial arts,spiritual,ancient china,kung fu,male protagonist",6240,2006-08-11,"Jet Li,Li Sun,Yong Dong",Ronny Yu,https://m.media-amazon.com/images/M/MV5BNjI1N2ZmOWMtODE2ZS00MzU5LWJhMzYtNWNmNDQ2NGIzNDM0XkEyXkFqcGc@._V1_.jpg
0113253,Halloween: The Curse of Michael Myers,"Six years after Michael Myers last terrorized Haddonfield, he returns there in pursuit of his niece, Jamie Lloyd, who has escaped with her newborn child, for which Michael and a mysterious cult have sinister plans.",43747,4.7,R,"Horror,Thriller","halloween,slasher,psychopath,masked killer,serial killer",5220,1995-09-29,"Donald Pleasence,Paul Rudd,Marianne Hagan",Joe Chappelle,https://m.media-amazon.com/images/M/MV5BY2YyN2U1YjctMzMyNS00YmQyLWI5ZjUtYjUwMWU0MmYxZmU1XkEyXkFqcGc@._V1_.jpg
1197628,Observe and Report,"Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is ...",66011,5.8,R,"Action,Comedy,Crime","male full frontal nudity,public nudity,pubic hair,male nudity,mall",5160,2009-04-10,"Seth Rogen,Anna Faris,Ray Liotta",Jody Hill,https://m.media-amazon.com/images/M/MV5BMTc0NDY4MDA5M15BMl5BanBnXkFtZTgwNTQyMzcwMzE@._V1_.jpg
0401997,Breach,"FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union.",62570,7,PG-13,"Biography,Crime,Drama","investigation,washington monument washington d.c.,fbi federal bureau of investigation,cia central intelligence agency,true crime",6600,2007-02-16,"Chris Cooper,Ryan Phillippe,Dennis Haysbert",Billy Ray,https://m.media-amazon.com/images/M/MV5BNzNmMmQ3ODYtYjBjMC00ODcxLThmMmQtYTM1NmEyNTBkNTdhXkEyXkFqcGc@._V1_.jpg
0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,The Turtles discover their origins while they endeavour to save New York City from the evil Shredder and his Foot Clan.,62042,6,PG,"Action,Adventure,Comedy","anthropomorphic animal,pizza delivery,ninja master,superhero team,new york city",5280,1991-03-22,"Paige Turco,David Warner,Michelan Sisti",Michael Pressman,https://m.media-amazon.com/images/M/MV5BYzQwYzlhMjctMTcxYS00N2NmLTg4YzYtNjJjZjNhZTA0MzFlXkEyXkFqcGc@._V1_.jpg
3007512,The Water Diviner,An Australian man travels to Turkey after the Battle of Gallipoli to try to locate his three missing sons.,78967,7,R,"Drama,History,War","world war one,based on true story,anzac cavalry,1910s,gallipoli",6660,2014-12-26,"Russell Crowe,Olga Kurylenko,Jai Courtney",Russell Crowe,https://m.media-amazon.com/images/M/MV5BMjMzODA4NDYzM15BMl5BanBnXkFtZTgwMTc0Mzc0NDE@._V1_.jpg
0048028,East of Eden,"Two brothers in 1910s California struggle to maintain the favor of their affectionate but strict, Bible-toting father as an old secret about their long-absent mother comes to light.",49680,7.8,PG,Drama,"love triangle,sibling rivalry,teenager,monterey california,california",7080,1955-04-10,"James Dean,Raymond Massey,Julie Harris",Elia Kazan,https://m.media-amazon.com/images/M/MV5BYjkyNzQ0MTgtOTk5Yi00NWVjLTkwYmMtZjhhMDkxMmZmMGZiXkEyXkFqcGc@._V1_.jpg
2350496,The Lunchbox,A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.,62520,7.8,PG,"Drama,Romance","open ended,lunchbox,retirement,unconventional romance,unseen character",6240,2013-09-20,"Irrfan Khan,Nimrat Kaur,Nawazuddin Siddiqui",Ritesh Batra,https://m.media-amazon.com/images/M/MV5BMTUwMzc1NjIzMV5BMl5BanBnXkFtZTgwODUyMTIxMTE@._V1_.jpg
8115900,The Bad Guys,"To avoid prison, a gang of notorious animal criminals pretends to seek being rehabilitated, only for their leader to realize that he genuinely wants to change his ways.",64198,6.8,P,"Animation,Adventure,Comedy","wolf,snake,shark,heist,chase",6000,2022-04-01,"Sam Rockwell,Marc Maron,Awkwafina",Pierre Perifel,https://m.media-amazon.com/images/M/MV5BODNlYmQzY2MtZWZiZS00Y2I0LTkwNjItNjg3MjY5YTFkNWI3XkEyXkFqcGc@._V1_.jpg
0109045,"The Adventures of Priscilla, Queen of the Desert",Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.,56914,7.5,R,"Comedy,Music","road trip,bus,drag queen,gay father,homophobia",6240,1994-09-08,"Hugo Weaving,Guy Pearce,Terence Stamp",Stephan Elliott,https://m.media-amazon.com/images/M/MV5BMTc5MDU1NzcyN15BMl5BanBnXkFtZTcwMDA0ODYyNA@@._V1_.jpg
0455538,How to Lose Friends & Alienate People,A British writer struggles to fit in at a high-profile magazine in New York City.,71248,6.4,R,"Biography,Comedy,Drama","penis,coworker coworker relationship,bar,man wears underwear in public,woman wears black lingerie",6600,2008-10-03,"Simon Pegg,Kirsten Dunst,Megan Fox",Robert B. Weide,https://m.media-amazon.com/images/M/MV5BZTIxZGNiNWEtMWQ2Ni00OGVlLWFkOGYtMjQyMmMxNDU2OGFiXkEyXkFqcGc@._V1_.jpg
0116669,Jack,"Because of an unusual disorder that has aged him four times faster than a typical human being, a boy looks like a 40-year-old man as he starts fifth grade at public school after being homeschooled.",65047,5.8,PG-13,"Comedy,Drama,Fantasy","father son relationship,character name as title,elementary school,slimehouse,big breasts",6780,1996-08-09,"Robin Williams,Diane Lane,Brian Kerwin",Francis Ford Coppola,https://m.media-amazon.com/images/M/MV5BZjk5OGJmODYtNjA3ZS00MjA5LWEyZmQtMDdiYTc5ZDM5NTk2XkEyXkFqcGc@._V1_.jpg
0861689,Blindness,A city is ravaged by an epidemic of instant white blindness.,75866,6.5,R,"Drama,Mystery,Thriller","blindness,quarantine,epidemic,hospital,dystopia",7260,2008-09-12,"Julianne Moore,Mark Ruffalo,Gael García Bernal",Fernando Meirelles,https://m.media-amazon.com/images/M/MV5BOTZmNWE5YmYtZjVlNi00YzlkLTk1MWUtNTI0ZjcwMTJiYThiXkEyXkFqcGc@._V1_.jpg
5610554,Tully,A struggling mother of three forms an unexpected bond with the night nanny hired to help with her newborn baby.,64084,6.9,C18,"Comedy,Drama,Mystery","baby,depression,marriage,nanny,split personality",5700,2018-05-11,"Charlize Theron,Mackenzie Davis,Ron Livingston",Jason Reitman,https://m.media-amazon.com/images/M/MV5BMTU0OTM4NTMyMF5BMl5BanBnXkFtZTgwNDA5MzUwNTM@._V1_.jpg
0377818,The Dukes of Hazzard,"Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.",82730,5.1,PG-13,Comedy,"1969 dodge charger,misogynist,female nudity,redneck,dumb cop",6240,2005-08-05,"Seann William Scott,Johnny Knoxville,Jessica Simpson",Jay Chandrasekhar,https://m.media-amazon.com/images/M/MV5BMjAwOTYxODI4OV5BMl5BanBnXkFtZTcwNDYxODIzMw@@._V1_.jpg
0107302,Kalifornia,"A journalist duo goes on a tour of serial-killer murder sites with two companions, unaware that one of them is a serial killer himself.",59644,6.7,R,"Crime,Drama,Thriller","rape victim,trailer park,road trip,motel,gas station",7020,1993-09-03,"Brad Pitt,Juliette Lewis,Kathy Larson",Dominic Sena,https://m.media-amazon.com/images/M/MV5BZGIyNmJiYmUtN2EzYS00NTU5LTllZmItMDA1YmFjNjM2ZjNjXkEyXkFqcGc@._V1_.jpg
0084707,Sophie's Choice,"Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust.",54154,7.5,R,"Drama,Romance","holocaust,forced to choose between children,mother child separation,sadism,double suicide",9000,1983-03-04,"Meryl Streep,Kevin Kline,Peter MacNicol",Alan J. Pakula,https://m.media-amazon.com/images/M/MV5BZDZiZGY3OWYtY2E3My00ZTY0LTk4NTEtYjMzMWZkNGJiMjNiXkEyXkFqcGc@._V1_.jpg
0254686,La pianiste,A young man romantically pursues his masochistic piano teacher.,74338,7.5,R,"Drama,Music","sex shop,mother daughter relationship,rape,piano instructor,sex encounter",7860,2001-09-05,"Isabelle Huppert,Annie Girardot,Benoît Magimel",Michael Haneke,https://m.media-amazon.com/images/M/MV5BOGE3ZjE2NjItMGIyZi00NjMxLWJiZWItMWJmMzZjOTgzZjJhXkEyXkFqcGc@._V1_.jpg
0020530,Un chien andalou,"Luis Buñuel and Salvador Dalí present 16 minutes of bizarre, surreal imagery.",54710,7.6,Not Rated,"Short,Fantasy,Horror","surrealism,breast fondling,female nudity,cult film,eye injury",960,1929-06-06,"Pierre Batcheff,Simone Mareuil,Luis Buñuel",Luis Buñuel,https://m.media-amazon.com/images/M/MV5BMGFkYTNmMmQtMzFiNC00MzdiLTg4MDYtMDdjNjY1NDk4OWNhXkEyXkFqcGc@._V1_.jpg
7137906,When They See Us,Five teens from Harlem become trapped in a nightmare when they're falsely accused of a brutal attack in Central Park. Based on the true story.,144063,8.8,TV-MA,"Biography,Crime,Drama","new york city,rape accusation,suffering,1980s,tv mini series",0,2019-05-31,"Asante Blackk,Caleel Harris,Ethan Herisse",,https://m.media-amazon.com/images/M/MV5BMGU0MDIzZTAtYjBjZi00ZDQ1LThlYzctNWJkOWU4NTI5OWNkXkEyXkFqcGc@._V1_.jpg
1343097,Luftslottet som sprängdes,"Lisbeth is recovering in a hospital and awaiting trial for three murders when she is released. Mikael must prove her innocence, but Lisbeth must be willing to share the details of her sordid experiences with the court.",75391,7.3,R,"Crime,Drama,Mystery","confinement,heroine,strong female lead,laptop computer,notepad",8820,2009-11-27,"Michael Nyqvist,Noomi Rapace,Lena Endre",Daniel Alfredson,https://m.media-amazon.com/images/M/MV5BMTk0NTY3NjMwOV5BMl5BanBnXkFtZTcwNTI1MjQwNA@@._V1_.jpg
5113040,The Secret Life of Pets 2,"Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day.",71237,6.4,P,"Animation,Adventure,Comedy","sequel,second part,talking animal,dog,talking dog",5160,2019-06-07,"Patton Oswalt,Kevin Hart,Harrison Ford","Chris Renaud,Jonathan del Val",https://m.media-amazon.com/images/M/MV5BN2VhMDVjNWUtZGQyMC00Mjg4LWEyMDgtZjg5ZjQ5MDk2NGFlXkEyXkFqcGc@._V1_.jpg
1645089,Inside Job,Takes a closer look at what brought about the 2008 financial meltdown.,80360,8.2,PG-13,"Documentary,Crime","iceland,interview,recession,florida,manager",6540,2010-11-12,"Matt Damon,Gylfi Zoega,Andri Snær Magnason",Charles Ferguson,https://m.media-amazon.com/images/M/MV5BMTQ3MjkyODA2Nl5BMl5BanBnXkFtZTcwNzQxMTU4Mw@@._V1_.jpg
10944760,Titane,"Following a series of unexplained crimes, a father is reunited with the son who has been missing for ten years.",60168,6.5,R,"Drama,Horror,Sci-Fi","female serial killer,body horror,serial killer,stabbed in the ear,stabbed in the face",6480,2021-07-14,"Vincent Lindon,Agathe Rousselle,Garance Marillier",Julia Ducournau,https://m.media-amazon.com/images/M/MV5BM2ZhZjE2MDEtY2EwNS00MzA5LTkxZTctOGQ5MDE0NTQ2YzdmXkEyXkFqcGc@._V1_.jpg
2083383,Trouble with the Curve,"A daughter tries to remedy her dysfunctional relationship with her ailing father, a decorated baseball scout, by helping him in a recruiting trip which could be his last.",69712,6.8,PG-13,"Drama,Romance,Sport","baseball,baseball game,kiss on the lips,romantic kiss,jumping into water",6660,2012-09-21,"Clint Eastwood,Amy Adams,John Goodman",Robert Lorenz,https://m.media-amazon.com/images/M/MV5BMTUwNjMyMzQ3M15BMl5BanBnXkFtZTcwMjcwNDMyOA@@._V1_.jpg
0421238,The Proposition,"A lawman apprehends a notorious outlaw and gives him nine days to kill his older brother, or else they'll execute his younger brother.",55855,7.3,R,"Crime,Drama,Western","bare chested male,gang,hideout,outlaw,aborigine",6240,2005-10-06,"Ray Winstone,Guy Pearce,Emily Watson",John Hillcoat,https://m.media-amazon.com/images/M/MV5BZTU2NGQ0MzAtMzZiNy00NDUyLThhNDMtZGNjMjViZmM0NTMwXkEyXkFqcGc@._V1_.jpg
7734218,Stuber,A detective recruits his Uber driver into an unexpected night of adventure.,52471,6.2,R,"Action,Comedy,Crime","male nudity,driver,uber driver,detective,f word",5580,2019-07-12,"Dave Bautista,Kumail Nanjiani,Mira Sorvino",Michael Dowse,https://m.media-amazon.com/images/M/MV5BYTg4YjkyZTAtMmFmZi00ZTk2LWExMDgtMzE3ZTJjNjIwMWY0XkEyXkFqcGc@._V1_.jpg
1683526,Detachment,A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.,102751,7.7,Not Rated,Drama,"teacher,school,animal abuse,teen angst,unhappiness",5880,2012-02-01,"Adrien Brody,Christina Hendricks,Marcia Gay Harden",Tony Kaye,https://m.media-amazon.com/images/M/MV5BMTM3NzQzMDA5Ml5BMl5BanBnXkFtZTcwODA5NTcyNw@@._V1_.jpg
1063669,Die Welle,A high school teacher's experiment to demonstrate to his students what life is like under a dictatorship spins horribly out of control when he forms a social unit with a life of its own.,116949,7.6,Not Rated,"Drama,Thriller","social experiment,autocracy,dictatorship,experiment,school project",6420,2008-03-13,"Jürgen Vogel,Frederick Lau,Max Riemelt",Dennis Gansel,https://m.media-amazon.com/images/M/MV5BMjEwMmQwM2EtMzdjMS00Y2Q5LTkwYWQtMjdlNGUyYjBhNGNhXkEyXkFqcGc@._V1_.jpg
0079714,Phantasm,"Newly orphaned teenager Mike Pearson, his older brother Jody, and their friends face off against a mysterious grave robber known as the Tall Man, who employs a lethal arsenal of unearthly weapons in their southern California town.",42448,6.6,R,"Horror,Sci-Fi","tall man,sex on the floor,picking up a girl,cemetery,cult film",5340,1979-03-28,"A. Michael Baldwin,Bill Thornbury,Reggie Bannister",Don Coscarelli,https://m.media-amazon.com/images/M/MV5BMDNhNzUwOWQtMmU2Yi00YTRiLWIxZjUtYzYyYmYyYjlkZTgzXkEyXkFqcGc@._V1_.jpg
5093026,Papillon,"Wrongfully convicted for murder, Henri Charriere forms an unlikely relationship with fellow inmate and quirky convicted counterfeiter, Louis Dega, in an attempt to escape from the notorious penal colony on Devil's Island.",89485,7.2,C18,"Adventure,Biography,Crime","group shower,based on true story,prison island,public nudity,naked fight",7980,2018-09-28,"Charlie Hunnam,Damijan Oklopdzic,Christopher Fairbank",Michael Noer,https://m.media-amazon.com/images/M/MV5BMjIxMTMyOTE2NF5BMl5BanBnXkFtZTgwMDYyNzY1NTM@._V1_.jpg
