fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
0242998,Valentine,Five women are stalked by an unknown assailant while preparing for Valentine's Day.,30754,4.9,R,"Horror,Mystery,Thriller","valentine's day,revenge,nosebleed,valentine,public humiliation",5760,2001-02-02,"Denise Richards,David Boreanaz,Marley Shelton",Jamie Blanks,https://m.media-amazon.com/images/M/MV5BZDBmNGNjYjEtMmYzNy00OTNjLTlmMDUtMDQ0NjJkOGE4MDZmXkEyXkFqcGc@._V1_.jpg
0077663,Heaven Can Wait,"A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire.",24187,6.9,PG,"Comedy,Fantasy,Romance","quarterback,heaven,angel,back from the dead,remake",6060,1978-06-28,"Warren Beatty,James Mason,Julie Christie","Warren Beatty,Buck Henry",https://m.media-amazon.com/images/M/MV5BM2U3OTJmYjItZDAxYy00ZDlmLThlMDItNThjYThhZDgwN2NlXkEyXkFqcGc@._V1_.jpg
0098354,Society,An ordinary teenage boy discovers his family is part of a gruesome orgy cult for the social elite.,23089,6.5,R,"Comedy,Horror","body horror,surrealism,secret society,paranoia,incest",5940,1990-03-03,"Billy Warlock,Concetta D'Agnese,Ben Slack",Brian Yuzna,https://m.media-amazon.com/images/M/MV5BMGFiOTBmZmEtMWY4My00OGVmLTk5NjktNTk1Mjc1MDcxMzhiXkEyXkFqcGc@._V1_.jpg
4687880,Goliath,"A disgraced lawyer, now an ambulance chaser, gets a case that could bring him redemption or at least revenge on the firm which expelled him.",56259,8.1,TV-MA,Drama,"epic drama,2010s,21st century,legal drama,gay",0,2016-10-14,"Billy Bob Thornton,Nina Arianda,Tania Raymonde",,https://m.media-amazon.com/images/M/MV5BN2YwNjY2NzEtYTE4ZC00MTZkLTlkM2ItZmJiZDAxNzE1OTQxXkEyXkFqcGc@._V1_.jpg
1195935,The Cleveland Show,"Cleveland Brown moves back to his hometown in Virginia with his son, where he finds his high school sweetheart and her two troublemaking kids.",43504,5.6,TV-14,"Animation,Adventure,Comedy","male protagonist,absurd comedy,bear,teenage girl,teenage daughter",0,2009-09-27,"Mike Henry,Sanaa Lathan,Kevin Michael Richardson",,https://m.media-amazon.com/images/M/MV5BYTMwZWY3MWUtY2YwOS00ZTNmLWI2NzQtMzBiZjEwMzQ5OWZlXkEyXkFqcGc@._V1_.jpg
0120008,The Replacement Killers,"A troubled hitman seeks aid from a forger to help him get papers to China. However, the drug lord has hired replacements to finish the job, and kill the hitman.",31037,6.1,R,"Action,Crime,Thriller","hitman,sniper rifle,passport,forger,police",5220,1998-02-06,"Chow Yun-Fat,Mira Sorvino,Michael Rooker",Antoine Fuqua,https://m.media-amazon.com/images/M/MV5BOTNhYjViODktMjhhNS00MTAwLWE4YmYtY2M4OGQzNThiMTgzXkEyXkFqcGc@._V1_.jpg
0457572,Fido,"In an Earthly world resembling the 1950s, a cloud of space radiation has shrouded the planet, resulting in the dead becoming zombies that desire live human flesh. A company called Zomcon has been able to control the zombie populat...",30492,6.7,R,"Comedy,Drama,Horror","neighbor,suburb,classroom,character name as title,boy in jeopardy",5580,2007-03-16,"Kesun Loder,Billy Connolly,Carrie-Anne Moss",Andrew Currie,https://m.media-amazon.com/images/M/MV5BODIyNTNhZTgtMGFiYi00NmE1LWJlZTctNWMzYmU1ZWYwODVkXkEyXkFqcGc@._V1_.jpg
6198946,The Hole in the Ground,"A single mother living in the Irish countryside with her son begins to suspect he may not be her son at all, and fears his increasingly disturbing behavior is linked to a mysterious sinkhole in the forest behind their house.",23154,5.6,C16,"Drama,Horror,Mystery","changeling,doppelganger,woods,only child,quicksand",5400,2019-04-19,"Seána Kerslake,James Quinn Markey,Kati Outinen",Lee Cronin,https://m.media-amazon.com/images/M/MV5BNjI3NjMwNzUzNV5BMl5BanBnXkFtZTgwMzEzMDkyNzM@._V1_.jpg
3921180,Scream,A serialized anthology series that follows a group of teenagers being targeted by a masked serial killer.,46072,7,TV-14,"Comedy,Crime,Drama","stabbing,teen slasher,murder,massacre,obsession",0,2015-06-30,"Willa Fitzgerald,Bex Taylor-Klaus,John Karna",,https://m.media-amazon.com/images/M/MV5BOGUyZGMzMTItN2M0ZS00ZDI5LWFkZGMtMmUzMTE0MTk1NWFlXkEyXkFqcGc@._V1_.jpg
0063850,If....,"In this allegorical story, a revolution led by pupil Mick Travis takes place at an old established private school in England.",25621,7.4,R,"Crime,Drama","boys' school,student rebellion,homosexuality,student,tradition",6660,1969-05-21,"Malcolm McDowell,David Wood,Richard Warwick",Lindsay Anderson,https://m.media-amazon.com/images/M/MV5BNDUxZDMwMzYtYWEyNC00YTBhLWFmY2MtMWJmMGIwMzAxZmMzXkEyXkFqcGc@._V1_.jpg
3689498,Feast,"The love life of a man as told through the meals he gives his adopted dog, Winston.",24347,8.2,G,"Animation,Short,Comedy","dog,food,boston terrier,comfort food,health food",360,2014-11-07,"Steve Apostolina,Kirk Baily,Ben Bledsoe",Patrick Osborne,https://m.media-amazon.com/images/M/MV5BZjk3MTlmZDgtMjA0ZS00MzUzLThjMDQtM2FjZTU2NjI4OTFkXkEyXkFqcGc@._V1_.jpg
0123865,Gia,"The story of the life of Gia Carangi, a top fashion model from the late 1970s, from her meteoric rise to the forefront of the modeling industry, to her untimely death.",51696,6.9,R,"Biography,Drama,Romance","rape,heroin addict,supermodel,female nudity,aids",7200,1998-01-31,"Angelina Jolie,Faye Dunaway,Elizabeth Mitchell",Michael Cristofer,https://m.media-amazon.com/images/M/MV5BNTZjMTFiNDQtMWZjNy00NWI0LTk5MDgtY2E3NWIxZmU1ODg0XkEyXkFqcGc@._V1_.jpg
6020876,Chapter Nine: The Gate,Eleven makes plans to finish what she started while the survivors turn up the heat on the monstrous force that's holding Will hostage.,26909,9.3,TV-14,"Drama,Fantasy,Horror","nosebleed,barefoot woman,heart to heart talk,creature,tied to a bed",3720,2017-10-27,"Winona Ryder,David Harbour,Finn Wolfhard","Matt Duffer,Ross Duffer",https://m.media-amazon.com/images/M/MV5BMTc4NTE2MjcxMV5BMl5BanBnXkFtZTgwOTg4MzcyNDM@._V1_.jpg
1535438,Hope Springs,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.",44937,6.3,PG-13,"Comedy,Drama,Romance","scene during end credits,story continued during end credits,man wears eyeglasses,woman wears eyeglasses,economy motel",6000,2012-08-08,"Meryl Streep,Tommy Lee Jones,Steve Carell",David Frankel,https://m.media-amazon.com/images/M/MV5BMjIxODY2OTg2N15BMl5BanBnXkFtZTcwODAyODg5Nw@@._V1_.jpg
0493459,This Film Is Not Yet Rated,Kirby Dick's exposé about the American movie ratings board.,28762,7.4,NC-17,Documentary,"sexuality,orgasm,homosexuality,plastic bag,entertainment documentary",5880,2006-09-01,"Kirby Dick,Kimberly Peirce,Darren Aronofsky",Kirby Dick,https://m.media-amazon.com/images/M/MV5BMTk0NDIwMDUxNl5BMl5BanBnXkFtZTcwMzY3MzIzMQ@@._V1_.jpg
0410764,Tideland,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.",35116,6.3,R,"Drama,Fantasy,Horror","doll's head,imagination,finger puppet,abandoned house,reference to alice in wonderland",7200,2006-08-11,"Jeff Bridges,Jennifer Tilly,Jodelle Ferland",Terry Gilliam,https://m.media-amazon.com/images/M/MV5BMTMwNDQ0Mjk5N15BMl5BanBnXkFtZTcwNjQzNjczMQ@@._V1_.jpg
0374455,Stargate: Atlantis,"An international team of scientists and military personnel discover a Stargate network in the Pegasus Galaxy and come face-to-face with a new, powerful enemy: The Wraith.",72989,8.1,TV-PG,"Action,Adventure,Drama","outer space,shared universe,soldier,female soldier,male soldier",0,2004-07-16,"Joe Flanigan,Rachel Luttrell,David Hewlett",,https://m.media-amazon.com/images/M/MV5BMjI0MTI4MTY3N15BMl5BanBnXkFtZTcwMjg1NjQ4NA@@._V1_.jpg
0119013,Double Team,An international spy teams up with an arms dealer to escape from a penal colony and rescue his family from a terrorist.,37337,4.8,R,"Action,Comedy,Sci-Fi","two word title,time bomb,man murders a woman,murder,african american",5580,1997-04-04,"Jean-Claude Van Damme,Dennis Rodman,Mickey Rourke",Hark Tsui,https://m.media-amazon.com/images/M/MV5BZDhiNmU0OWMtN2I3YS00MWU3LWI4YTktMjQxMzJhYjQzMDRkXkEyXkFqcGc@._V1_.jpg
0108473,The Vanishing,The boyfriend of an abducted woman never gives up the search as the abductor looks on.,28743,6.3,R,"Drama,Horror,Mystery","kidnapping,obsession,missing person,buried alive,remake",6540,1993-02-05,"Jeff Bridges,Kiefer Sutherland,Nancy Travis",George Sluizer,https://m.media-amazon.com/images/M/MV5BMGVkMTNlZTktZWIxNi00MDcyLTk3NWYtNjBjZTUxYzhiZDkwXkEyXkFqcGc@._V1_.jpg
12004706,Panchayat,"A comedy-drama, which captures the journey of an engineering graduate Abhishek, who for lack of a better job option joins as secretary of a Panchayat office in a remote village of Uttar Pradesh.",99538,9,TV-14,"Comedy,Drama","village,rural india,gram panchayat,uttar pradesh,rural life",0,2020-04-03,"Jitendra Kumar,Raghubir Yadav,Chandan Roy",,https://m.media-amazon.com/images/M/MV5BYzkwZGNkYTctZDc2MS00OWM2LWI2NTUtMTM2ZGMzMTY0N2Q1XkEyXkFqcGc@._V1_.jpg
2758880,Kis Uykusu,A hotel owner and landlord in a remote Turkish village deals with conflicts within his family and a tenant behind on his rent.,56706,8,Not Rated,Drama,"throwing a stone at a car,husband wife relationship,written by director,killing a rabbit,burning money",11760,2014-06-13,"Haluk Bilginer,Melisa Sözen,Demet Akbag",Nuri Bilge Ceylan,https://m.media-amazon.com/images/M/MV5BNTU1NTY2Mzg5M15BMl5BanBnXkFtZTgwNDcwNjM5MTE@._V1_.jpg
14257582,Wolfs,"Two rival fixers cross paths when they're both called in to help cover up a prominent New York official's misstep. Over one explosive night, they'll have to set aside their petty grievances and their egos to finish the job.",60340,6.5,T18,"Crime,Thriller","lone wolf,job assignment,police detective,fixer,clooney and pitt",6480,2024-09-27,"George Clooney,Brad Pitt,Amy Ryan",Jon Watts,https://m.media-amazon.com/images/M/MV5BNWI2MzdiM2ItMTg2Zi00MTYwLThlZmItM2FkNWI4NjE3ZjRhXkEyXkFqcGc@._V1_.jpg
9873892,They Cloned Tyrone,A series of eerie events thrusts an unlikely trio onto the trail of a nefarious government conspiracy in this pulpy mystery caper.,43616,6.6,R,"Comedy,Mystery,Sci-Fi","blaxploitation,conspiracy,investigate,dark comedy,satirical comedy",7320,2023-07-21,"John Boyega,Jamie Foxx,Teyonah Parris",Juel Taylor,https://m.media-amazon.com/images/M/MV5BMDBlZDQ2NzYtNDU4Ny00MjZkLTk0YjctODg2NGZkODkwY2I1XkEyXkFqcGc@._V1_.jpg
2301453,Granite State,Events set in motion long ago move towards a conclusion.,58338,9.7,TV-14,"Crime,Drama,Thriller","shot in the back of one's head,new hampshire,attempted escape,dungeon,watching tv",3180,2013-09-22,"Bryan Cranston,Anna Gunn,Aaron Paul",Peter Gould,https://m.media-amazon.com/images/M/MV5BYmRjZWIzOTQtNmNiNS00ZWNhLWFkZTktOWQ2OGYxOTliMzJkXkEyXkFqcGc@._V1_.jpg
4176826,Er ist wieder da,"Adolf Hitler wakes up in the 21st century. He quickly gains media attention, but while Germany finds him hilarious and charming, Hitler makes some serious observations about society.",51202,7,Not Rated,"Comedy,Drama,Fantasy","adolf hitler character,reference to adolf hitler,time traveler,satire,political satire",6960,2015-10-08,"Oliver Masucci,Thomas M. Köppl,Marc-Marvin Israel",David Wnendt,https://m.media-amazon.com/images/M/MV5BNmY0YTk4OWItZjVmNS00NzM3LWI1OTMtODMxZDY1MTYwNjI1XkEyXkFqcGc@._V1_.jpg
1837862,A Golden Crown,"While recovering from his battle with Jaime, Eddard is forced to run the kingdom while Robert goes hunting. Tyrion demands a trial by combat for his freedom. Viserys is losing his patience with Drogo.",41163,9.1,TV-MA,"Action,Adventure,Drama","dragon egg,female nudity,female frontal nudity,female genital nudity,color in title",3180,2011-05-22,"Sean Bean,Mark Addy,Michelle Fairley",Daniel Minahan,https://m.media-amazon.com/images/M/MV5BNzQ3MjU4OTEwN15BMl5BanBnXkFtZTcwMTg0ODg5NA@@._V1_.jpg
0052893,Hiroshima mon amour,A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.,37056,7.8,Not Rated,"Drama,Romance","interracial romance,cat,city name in title,post world war two,1950s",5400,1959-06-10,"Emmanuelle Riva,Eiji Okada,Stella Dassas",Alain Resnais,https://m.media-amazon.com/images/M/MV5BMzY2NTA1MzUwN15BMl5BanBnXkFtZTgwOTc4NTU4MjE@._V1_.jpg
4593122,Chapter Two: The Weirdo on Maple Street,"Lucas, Mike and Dustin try to talk to the girl they found in the woods. Meanwhile, Hopper questions an anxious Joyce about an unsettling phone call.",25239,8.4,TV-14,"Drama,Fantasy,Horror","runaway,walkie talkie,child fugitive,hazmat suit,star wars toy",3300,2016-07-15,"Winona Ryder,David Harbour,Finn Wolfhard","Matt Duffer,Ross Duffer",https://m.media-amazon.com/images/M/MV5BNzNmZGI4ZGItODUzNi00NmE3LWJjOWYtZTQwOTQzMGE3YjA2XkEyXkFqcGc@._V1_.jpg
0083798,Dead Men Don't Wear Plaid,Film noir parody with a detective uncovering a sinister plot. Characters from classic noir films appear as scenes from various movies interjected into the story.,24274,6.8,PG,"Comedy,Crime,Mystery","film noir parody,film noir spoof,revolver,prison,jail",5280,1982-05-21,"Steve Martin,Rachel Ward,Alan Ladd",Carl Reiner,https://m.media-amazon.com/images/M/MV5BMjhhMmM3OGQtMzg5OC00ZTcwLWFlOTItNDNhYWVkNzg2MGE3XkEyXkFqcGc@._V1_.jpg
0775489,L'illusionniste,"A French illusionist finds himself out of work and travels to Scotland, where he meets a young woman. Their ensuing adventure changes both their lives forever.",36868,7.4,PG,"Animation,Drama,Fantasy","very little dialogue,1950s,scotland,hand drawn animation,traditional animation",4800,2010-06-16,"Jean-Claude Donda,Eilidh Rankin,Duncan MacNeil",Sylvain Chomet,https://m.media-amazon.com/images/M/MV5BMTg0MjI4MTcxMF5BMl5BanBnXkFtZTcwNTQ1ODUwNA@@._V1_.jpg
1910272,Steins;Gate,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans.",78703,8.8,TV-14,"Animation,Comedy,Drama","time travel,anime,time loop,science,microwave",0,2011-04-06,"Mamoru Miyano,Asami Imai,Kana Hanazawa",,https://m.media-amazon.com/images/M/MV5BZjI1YjZiMDUtZTI3MC00YTA5LWIzMmMtZmQ0NTZiYWM4NTYwXkEyXkFqcGc@._V1_.jpg
0120265,Ta'm e guilass,An Iranian man drives his car in search of someone who will quietly bury him under a cherry tree after he commits suicide.,38670,7.7,Not Rated,Drama,"iran,soldier,abrupt ending,conversation in a car,middle aged man",5700,1997-11-26,"Homayoun Ershadi,Abdolhosein Bagheri,Afshin Khorshid Bakhtiari",Abbas Kiarostami,https://m.media-amazon.com/images/M/MV5BZWExZjliYTgtM2U2Yi00MTU5LWFmOTAtNThkZDE1MzMxYWU2XkEyXkFqcGc@._V1_.jpg
0111958,Father Ted,"Three misfit priests and their housekeeper live on Craggy Island, not the peaceful and quiet part of Ireland that it seems to be.",45183,8.7,TV-14,Comedy,"laugh track,character name as series title,two word title,rabbit,car",0,1995-04-21,"Dermot Morgan,Ardal O'Hanlon,Frank Kelly",,https://m.media-amazon.com/images/M/MV5BN2NmMzNkZDAtYzEyMy00NzY2LTlhMmMtNzc2M2M5ZTk2MmY2XkEyXkFqcGc@._V1_.jpg
0081912,Only Fools and Horses,Comedy that follows two brothers from London's rough Peckham estate as they wheel and deal through a number of dodgy deals and search for the big score that'll make them millionaires.,59172,9,TV-PG,Comedy,"british comedy,world war two veteran,cockney,1980s,working class",0,1981-09-08,"David Jason,Nicholas Lyndhurst,Roger Lloyd Pack",,https://m.media-amazon.com/images/M/MV5BMWM4YjFhOWMtYzg1Yi00NTA2LTlmNzMtNDk3M2M1MTRiN2QyXkEyXkFqcGc@._V1_.jpg
2404461,Le passé,"An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wife's request for a divorce.",51435,7.7,PG-13,"Drama,Mystery","divorce,coma,family relationships,dry cleaners,ex husband ex wife relationship",7800,2013-05-17,"Bérénice Bejo,Tahar Rahim,Ali Mosaffa",Asghar Farhadi,https://m.media-amazon.com/images/M/MV5BMTcxNTgzNDg1N15BMl5BanBnXkFtZTgwNjg4MzI1MDE@._V1_.jpg
0945571,Lifted,"A teenage alien is trying to abduct a sleeping human, but doesn't know which switch to use.",21198,7.7,G,"Animation,Short,Comedy","intrusion,alien spacecraft,crying,unidentified flying object,light",300,2007-06-29,Sheb Wooley,Gary Rydstrom,https://m.media-amazon.com/images/M/MV5BYTY1MmYyZTAtMGJmYS00ZjIyLTgzNjAtMDQ0MmIxZDUyZjFlXkEyXkFqcGc@._V1_.jpg
4169250,M.S. Dhoni: The Untold Story,The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.,70439,8,Not Rated,"Biography,Drama,Sport","cricketer,captain,ticket collector,rags to riches,based on true story",11040,2016-09-30,"Sushant Singh Rajput,Kiara Advani,Disha Patani","Mathur Goswami,Neeraj Pandey",https://m.media-amazon.com/images/M/MV5BM2UwZTNkMmItYmYzOS00MTk3LTg3NDgtNzg5ZjYxNTIzNzY4XkEyXkFqcGc@._V1_.jpg
1772925,Jiro Dreams of Sushi,"A documentary on 85-year-old sushi master Jiro Ono, his renowned Tokyo restaurant, and his relationship with his son and eventual heir, Yoshikazu.",38542,7.8,PG,Documentary,"japanese kitchen,japanese food,fish dish,sushi,japanese culture",4860,2012-03-15,"Jiro Ono,Yoshikazu Ono,Masuhiro Yamamoto",David Gelb,https://m.media-amazon.com/images/M/MV5BMTA5NzQzODUxOTheQTJeQWpwZ15BbWU3MDIwODg1MDc@._V1_.jpg
1954347,Continuum,A City Protective Services (CPS) agent from the year 2077 finds herself trapped in present-day Vancouver and searching for ruthless criminals from the future.,64674,7.6,TV-14,"Action,Sci-Fi,Thriller","time travel,the future,time jump,younger version of character,multiple time frames",0,2012-05-27,"Rachel Nichols,Victor Webster,Erik Knudsen",,https://m.media-amazon.com/images/M/MV5BMTUzNTU1NzQ2Ml5BMl5BanBnXkFtZTcwMDUzNjk4Nw@@._V1_.jpg
4122068,Humans,In a parallel present where the latest must-have gadget for any busy family is a 'Synth'--a highly-developed robotic servant that's so similar to a real human--is transforming the way we live.,43542,7.9,TV-14,"Drama,Sci-Fi","female protagonist,dystopian sci fi,social sci fi,based on tv series,british science fiction",0,2015-06-14,"Katherine Parkinson,Gemma Chan,Lucy Carless",,https://m.media-amazon.com/images/M/MV5BMTQ3NjE2OTY4NF5BMl5BanBnXkFtZTgwMTE0NDc0ODE@._V1_.jpg
0325655,Gin gwai,A blind girl gets a cornea transplant so that she will be able to see again. She gets more than she bargained for upon realizing she can also see ghosts.,30401,6.6,R,"Horror,Mystery,Thriller","blind girl,supernatural horror,alternate reality,slow motion scene,bandage over eyes",5940,2002-05-09,"Angelica Lee,Chutcha Rujinanon,Lawrence Chou","Danny Pang,Oxide Chun Pang",https://m.media-amazon.com/images/M/MV5BOGE3YmU1NTktMjEwZC00ZjY5LTk5N2MtNWM5YjY4NmQxNmJjXkEyXkFqcGc@._V1_.jpg
1307824,V,"An extraterrestrial race arrives on Earth with seemingly good intentions, only to slowly reveal their true machinations the more ingrained into society they become.",59624,6.8,TV-14,"Drama,Sci-Fi,Thriller","alien,outer space,one letter title,alien invasion sci fi,2010s",0,2009-11-03,"Elizabeth Mitchell,Morris Chestnut,Joel Gretsch",,https://m.media-amazon.com/images/M/MV5BMTYxNTQ5NTg2Ml5BMl5BanBnXkFtZTcwODUyNTY5Mg@@._V1_.jpg
